word	sentence	translation	difficulty_rank	gloss
huwa	Kwa nini wanaume huwa hawana furaha? Kwa sababu huwa wanataka kisichowezekana.	Why are men never happy? Because they always want the impossible.	19999	for · what · CL2.man · HABITUAL.be · NEG.CL2.have · CL9.happiness · for · CL9.reason · HABITUAL.be · CL2.PRES.want · CL7.NEG.CL7.REL.be_possible
hawana	Kwa nini wanaume huwa hawana furaha? Kwa sababu huwa wanataka kisichowezekana.	Why are men never happy? Because they always want the impossible.	19999	for · what · CL2.man · HABITUAL.be · NEG.CL2.have · CL9.happiness · for · CL9.reason · HABITUAL.be · CL2.PRES.want · CL7.NEG.CL7.REL.be_possible
makosa	Aliona makosa tano kwenye mistari mingi.	He spotted five mistakes in as many lines.	19999	CL1.PST.see · CL6.mistake · five · in · CL4.line · CL4.many
mingi	Aliona makosa tano kwenye mistari mingi.	He spotted five mistakes in as many lines.	19999	CL1.PST.see · CL6.mistake · five · in · CL4.line · CL4.many
kusimama	Ninashukuru kwa kusimama juu ya vilele vya mlima.	I am thankful for standing on the tops of mountains.	19999	1SG.PRES.thank · for · INF.stand · above · CL9.of · CL8.summit · CL8.of · CL3.mountain
shukuru	Ninashukuru kwa kusimama juu ya vilele vya mlima.	I am thankful for standing on the tops of mountains.	19999	1SG.PRES.thank · for · INF.stand · above · CL9.of · CL8.summit · CL8.of · CL3.mountain
mawimbi	Punde, niliweza kuona shingo yake ikiwa chini ya mawimbi.	Soon, I could only see her neck floating above the waves.	19999	soon · 1SG.PST.be_able · INF.see · CL9.neck · CL9.3SG.POSS · CL9.PROG.be · below · CL9.of · CL6.wave
kuona	Punde, niliweza kuona shingo yake ikiwa chini ya mawimbi.	Soon, I could only see her neck floating above the waves.	19999	soon · 1SG.PST.be_able · INF.see · CL9.neck · CL9.3SG.POSS · CL9.PROG.be · below · CL9.of · CL6.wave
punde	Punde, niliweza kuona shingo yake ikiwa chini ya mawimbi.	Soon, I could only see her neck floating above the waves.	19999	soon · 1SG.PST.be_able · INF.see · CL9.neck · CL9.3SG.POSS · CL9.PROG.be · below · CL9.of · CL6.wave
mtakatifu	Ninaweka mtakatifu huyu mdogo kwenye mkoba wangu kwa sababu ananiletea bahati nzuri.	I keep this little saint in my wallet because he brings me luck.	19999	1SG.PRES.put · CL1.saint · CL1.this · CL1.small · in · CL3.bag · CL3.1SG.POSS · for · CL9.reason · CL1.PRES.1SG.OBJ.bring.APPL · CL9.luck · CL9.good
mkoba	Ninaweka mtakatifu huyu mdogo kwenye mkoba wangu kwa sababu ananiletea bahati nzuri.	I keep this little saint in my wallet because he brings me luck.	19999	1SG.PRES.put · CL1.saint · CL1.this · CL1.small · in · CL3.bag · CL3.1SG.POSS · for · CL9.reason · CL1.PRES.1SG.OBJ.bring.APPL · CL9.luck · CL9.good
jekundu	Kwenye chungu kuna waridi jekundu.	There's a red rose in the pot.	19999	in · CL7.pot · CL17.there_is · CL5.rose · CL5.red
chungu	Kwenye chungu kuna waridi jekundu.	There's a red rose in the pot.	19999	in · CL7.pot · CL17.there_is · CL5.rose · CL5.red
zao	Miongoni mwa mambo mengine, sijui washiriki wa hivi karibuni, wala hata nyimbo zao mpya.	Among other things, I don't know the recent members, nor their new songs at all.	19999	among · CL18.of · CL6.matter · CL6.other · 1SG.NEG.know · CL2.member · CL2.of · CL8.these · near.LOC · nor · even · CL10.song · CL10.3PL.POSS · CL10.new
mengine	Miongoni mwa mambo mengine, sijui washiriki wa hivi karibuni, wala hata nyimbo zao mpya.	Among other things, I don't know the recent members, nor their new songs at all.	19999	among · CL18.of · CL6.matter · CL6.other · 1SG.NEG.know · CL2.member · CL2.of · CL8.these · near.LOC · nor · even · CL10.song · CL10.3PL.POSS · CL10.new
miongoni	Miongoni mwa mambo mengine, sijui washiriki wa hivi karibuni, wala hata nyimbo zao mpya.	Among other things, I don't know the recent members, nor their new songs at all.	19999	among · CL18.of · CL6.matter · CL6.other · 1SG.NEG.know · CL2.member · CL2.of · CL8.these · near.LOC · nor · even · CL10.song · CL10.3PL.POSS · CL10.new
wala	Miongoni mwa mambo mengine, sijui washiriki wa hivi karibuni, wala hata nyimbo zao mpya.	Among other things, I don't know the recent members, nor their new songs at all.	19999	among · CL18.of · CL6.matter · CL6.other · 1SG.NEG.know · CL2.member · CL2.of · CL8.these · near.LOC · nor · even · CL10.song · CL10.3PL.POSS · CL10.new
nyimbo	Miongoni mwa mambo mengine, sijui washiriki wa hivi karibuni, wala hata nyimbo zao mpya.	Among other things, I don't know the recent members, nor their new songs at all.	19999	among · CL18.of · CL6.matter · CL6.other · 1SG.NEG.know · CL2.member · CL2.of · CL8.these · near.LOC · nor · even · CL10.song · CL10.3PL.POSS · CL10.new
uvumilivu	Kamwe usichezee uvumilivu wa mtu, kwa sababu mapema au baadaye atachoka.	Never take advantage of someone's patience, because sooner or later he'll grow tired.	19999	ever · 2SG.NEG.play.APPL.SBJV · CL11.patience · CL11.of · CL1.person · for · CL9.reason · early · or · afterwards · CL1.FUT.get_tired
baadaye	Kamwe usichezee uvumilivu wa mtu, kwa sababu mapema au baadaye atachoka.	Never take advantage of someone's patience, because sooner or later he'll grow tired.	19999	ever · 2SG.NEG.play.APPL.SBJV · CL11.patience · CL11.of · CL1.person · for · CL9.reason · early · or · afterwards · CL1.FUT.get_tired
imani	Alimlea katika imani ya Kiyahudi.	She brought him up in the Jewish faith.	19999	CL1.PST.CL1.OBJ.raise · in · CL9.faith · CL9.of · CL7.Jewish
kiyahudi	Alimlea katika imani ya Kiyahudi.	She brought him up in the Jewish faith.	19999	CL1.PST.CL1.OBJ.raise · in · CL9.faith · CL9.of · CL7.Jewish
shaka	Hakuna shaka kuwa, Sharon ana uwezo.	There's no doubt that Sharon is capable.	19999	NEG.CL17.there_is · CL9.doubt · COMP · Sharon · CL1.have · CL11.ability
hayo	Chris alipata alama nzuri mazoezi hayo ya nyumbani.	Chris got a very good grade on that difficult homework assignment.	19999	Chris · CL1.PST.get · CL9.mark · CL9.good · CL6.exercise · CL6.those · CL6.of · CL9.house.LOC
mpaka	Kuna mpaka kati ya Amerika na Mexico.	There is a border between the United States and Mexico.	19999	CL17.there_is · CL3.border · middle · CL9.of · America · and · Mexico
ndio	Mfumo wa kisheria nchini Amerika ndio bora zaidi duniani.	The legal system in the United States is the world's finest.	19999	CL3.system · CL3.of · CL7.legal · CL9.country.LOC · America · CL3.COP.EMPH · excellent · more · CL9.world.LOC
duniani	Mfumo wa kisheria nchini Amerika ndio bora zaidi duniani.	The legal system in the United States is the world's finest.	19999	CL3.system · CL3.of · CL7.legal · CL9.country.LOC · America · CL3.COP.EMPH · excellent · more · CL9.world.LOC
kisheria	Mfumo wa kisheria nchini Amerika ndio bora zaidi duniani.	The legal system in the United States is the world's finest.	19999	CL3.system · CL3.of · CL7.legal · CL9.country.LOC · America · CL3.COP.EMPH · excellent · more · CL9.world.LOC
ishara	Sanamu ya Uhuru ndoi ishara ya Amerika.	The Statue of Liberty is the symbol of the United States.	19999	CL9.statue · CL9.of · CL11.freedom · CL9.COP.EMPH · CL9.sign · CL9.of · America
uhuru	Sanamu ya Uhuru ndoi ishara ya Amerika.	The Statue of Liberty is the symbol of the United States.	19999	CL9.statue · CL9.of · CL11.freedom · CL9.COP.EMPH · CL9.sign · CL9.of · America
sanamu	Sanamu ya Uhuru ndoi ishara ya Amerika.	The Statue of Liberty is the symbol of the United States.	19999	CL9.statue · CL9.of · CL11.freedom · CL9.COP.EMPH · CL9.sign · CL9.of · America
yenyewe	Nyenzo sio sumu yenyewe.	The material is not toxic in itself.	19999	CL9.material · NEG.COP · CL9.poison · CL9.itself
sumu	Nyenzo sio sumu yenyewe.	The material is not toxic in itself.	19999	CL9.material · NEG.COP · CL9.poison · CL9.itself
salamu	Mtumie salamu zangu.	Send her my regards.	19999	CL1.OBJ.send.APPL.IMP · CL10.greeting · CL10.1SG.POSS
dhahabu	Mawe kadhaa ya thamani yanafanana sana na dhahabu.	Some precious stones are very similar to gold.	19999	CL6.stone · several · CL6.of · CL9.value · CL6.PRES.resemble · very · with · CL9.gold
mawe	Mawe kadhaa ya thamani yanafanana sana na dhahabu.	Some precious stones are very similar to gold.	19999	CL6.stone · several · CL6.of · CL9.value · CL6.PRES.resemble · very · with · CL9.gold
shikwa	Binamu yangu ameshikwa na smaku.	My cousin is hooked on smack.	19999	CL9.cousin · CL9.1SG.POSS · CL1.PERF.hold.PASS · by · CL9.smack
binamu	Binamu yangu ameshikwa na smaku.	My cousin is hooked on smack.	19999	CL9.cousin · CL9.1SG.POSS · CL1.PERF.hold.PASS · by · CL9.smack
kutumia	Mteja wako mpya amekutumia ujumbe.	Your new client has just sent you a message.	19999	CL1.client · CL1.2SG.POSS · CL1.new · CL1.PERF.2SG.OBJ.send.APPL · CL11.message
imba	Ninaimba nyimbo za Gypsy.	I sing Gypsy songs.	19999	1SG.PRES.sing · CL10.song · CL10.of · Gypsy
nyimbo	Ninaimba nyimbo za Gypsy.	I sing Gypsy songs.	19999	1SG.PRES.sing · CL10.song · CL10.of · Gypsy
chuma	Jiwe lina roho kwani linasongesha chuma.	The stone has a soul since it moves iron.	19999	CL5.stone · CL5.have · CL9.soul · because · CL5.PRES.move.CAUS · CL7.iron
lina	Jiwe lina roho kwani linasongesha chuma.	The stone has a soul since it moves iron.	19999	CL5.stone · CL5.have · CL9.soul · because · CL5.PRES.move.CAUS · CL7.iron
jiwe	Jiwe lina roho kwani linasongesha chuma.	The stone has a soul since it moves iron.	19999	CL5.stone · CL5.have · CL9.soul · because · CL5.PRES.move.CAUS · CL7.iron
kwani	Jiwe lina roho kwani linasongesha chuma.	The stone has a soul since it moves iron.	19999	CL5.stone · CL5.have · CL9.soul · because · CL5.PRES.move.CAUS · CL7.iron
jeruhiwa	Babu alianguka kwenye ngani na alijeruhiwa vibaya.	Grandpa fell down the stairs and was seriously injured.	19999	CL1.grandfather · CL1.PST.fall · on · CL9.stairs · and · CL1.PST.injure.PASS · CL8.badly
babu	Babu alianguka kwenye ngani na alijeruhiwa vibaya.	Grandpa fell down the stairs and was seriously injured.	19999	CL1.grandfather · CL1.PST.fall · on · CL9.stairs · and · CL1.PST.injure.PASS · CL8.badly
vibaya	Babu alianguka kwenye ngani na alijeruhiwa vibaya.	Grandpa fell down the stairs and was seriously injured.	19999	CL1.grandfather · CL1.PST.fall · on · CL9.stairs · and · CL1.PST.injure.PASS · CL8.badly
anguka	Babu alianguka kwenye ngani na alijeruhiwa vibaya.	Grandpa fell down the stairs and was seriously injured.	19999	CL1.grandfather · CL1.PST.fall · on · CL9.stairs · and · CL1.PST.injure.PASS · CL8.badly
ambaye	Uwe mwangalifu na mtu ambaye atakuzuia kupata taarifa, kwa sababu moyoni mwake anajiona ni bwana mkubwa wako.	Beware of he who would deny you access to information, for in his heart he dreams himself your master.	19999	2SG.be.SBJV · CL1.careful · with · CL1.person · CL1.REL · CL1.FUT.2SG.OBJ.prevent · INF.get · CL9.information · for · CL9.reason · CL3.heart.LOC · CL18.3SG.POSS · CL1.PRES.REFL.see · COP · CL1.master · CL1.big · CL1.2SG.POSS
uwe	Uwe mwangalifu na mtu ambaye atakuzuia kupata taarifa, kwa sababu moyoni mwake anajiona ni bwana mkubwa wako.	Beware of he who would deny you access to information, for in his heart he dreams himself your master.	19999	2SG.be.SBJV · CL1.careful · with · CL1.person · CL1.REL · CL1.FUT.2SG.OBJ.prevent · INF.get · CL9.information · for · CL9.reason · CL3.heart.LOC · CL18.3SG.POSS · CL1.PRES.REFL.see · COP · CL1.master · CL1.big · CL1.2SG.POSS
kuzuia	Uwe mwangalifu na mtu ambaye atakuzuia kupata taarifa, kwa sababu moyoni mwake anajiona ni bwana mkubwa wako.	Beware of he who would deny you access to information, for in his heart he dreams himself your master.	19999	2SG.be.SBJV · CL1.careful · with · CL1.person · CL1.REL · CL1.FUT.2SG.OBJ.prevent · INF.get · CL9.information · for · CL9.reason · CL3.heart.LOC · CL18.3SG.POSS · CL1.PRES.REFL.see · COP · CL1.master · CL1.big · CL1.2SG.POSS
moyoni	Uwe mwangalifu na mtu ambaye atakuzuia kupata taarifa, kwa sababu moyoni mwake anajiona ni bwana mkubwa wako.	Beware of he who would deny you access to information, for in his heart he dreams himself your master.	19999	2SG.be.SBJV · CL1.careful · with · CL1.person · CL1.REL · CL1.FUT.2SG.OBJ.prevent · INF.get · CL9.information · for · CL9.reason · CL3.heart.LOC · CL18.3SG.POSS · CL1.PRES.REFL.see · COP · CL1.master · CL1.big · CL1.2SG.POSS
mwangalifu	Uwe mwangalifu na mtu ambaye atakuzuia kupata taarifa, kwa sababu moyoni mwake anajiona ni bwana mkubwa wako.	Beware of he who would deny you access to information, for in his heart he dreams himself your master.	19999	2SG.be.SBJV · CL1.careful · with · CL1.person · CL1.REL · CL1.FUT.2SG.OBJ.prevent · INF.get · CL9.information · for · CL9.reason · CL3.heart.LOC · CL18.3SG.POSS · CL1.PRES.REFL.see · COP · CL1.master · CL1.big · CL1.2SG.POSS
kulipiza	Magaidi hao waliapa kulipiza kisasi kwa nchi hiyo.	The terrorists swore vengeance on that country.	19999	CL6.terrorist · CL2.those · CL2.PST.swear · INF.repay · CL7.revenge · on · CL9.country · CL9.that
hao	Magaidi hao waliapa kulipiza kisasi kwa nchi hiyo.	The terrorists swore vengeance on that country.	19999	CL6.terrorist · CL2.those · CL2.PST.swear · INF.repay · CL7.revenge · on · CL9.country · CL9.that
kisasi	Magaidi hao waliapa kulipiza kisasi kwa nchi hiyo.	The terrorists swore vengeance on that country.	19999	CL6.terrorist · CL2.those · CL2.PST.swear · INF.repay · CL7.revenge · on · CL9.country · CL9.that
apa	Magaidi hao waliapa kulipiza kisasi kwa nchi hiyo.	The terrorists swore vengeance on that country.	19999	CL6.terrorist · CL2.those · CL2.PST.swear · INF.repay · CL7.revenge · on · CL9.country · CL9.that
amua	Unaamua utakachofanya.	You decide on what to do.	19999	2SG.PRES.decide · 2SG.FUT.CL7.REL.do
tunahitaji	Sote tunahitaji kujifunza kushughulikia hali hii.	We all need to learn to deal with this situation.	19999	1PL.all · 1PL.PRES.need · INF.REFL.teach · INF.be_occupied.APPL · CL9.condition · CL9.this
kujifunza	Sote tunahitaji kujifunza kushughulikia hali hii.	We all need to learn to deal with this situation.	19999	1PL.all · 1PL.PRES.need · INF.REFL.teach · INF.be_occupied.APPL · CL9.condition · CL9.this
kufikiria	Kufikiria haki ya kufanya hivyo, ni kuharibu kanuni ya uwepo wake, ambayo ndiyo muhimu.	To suppose justice to do this, is to destroy the principle of its existence, which is the thing itself.	19999	INF.think · CL9.right · CL9.of · INF.do · CL8.thus · COP · INF.ruin · CL9.principle · CL9.of · CL11.existence · CL11.3SG.POSS · CL9.REL · CL9.COP.EMPH · important
kuharibu	Kufikiria haki ya kufanya hivyo, ni kuharibu kanuni ya uwepo wake, ambayo ndiyo muhimu.	To suppose justice to do this, is to destroy the principle of its existence, which is the thing itself.	19999	INF.think · CL9.right · CL9.of · INF.do · CL8.thus · COP · INF.ruin · CL9.principle · CL9.of · CL11.existence · CL11.3SG.POSS · CL9.REL · CL9.COP.EMPH · important
haki	Kufikiria haki ya kufanya hivyo, ni kuharibu kanuni ya uwepo wake, ambayo ndiyo muhimu.	To suppose justice to do this, is to destroy the principle of its existence, which is the thing itself.	19999	INF.think · CL9.right · CL9.of · INF.do · CL8.thus · COP · INF.ruin · CL9.principle · CL9.of · CL11.existence · CL11.3SG.POSS · CL9.REL · CL9.COP.EMPH · important
ndiyo	Kufikiria haki ya kufanya hivyo, ni kuharibu kanuni ya uwepo wake, ambayo ndiyo muhimu.	To suppose justice to do this, is to destroy the principle of its existence, which is the thing itself.	19999	INF.think · CL9.right · CL9.of · INF.do · CL8.thus · COP · INF.ruin · CL9.principle · CL9.of · CL11.existence · CL11.3SG.POSS · CL9.REL · CL9.COP.EMPH · important
kanuni	Kufikiria haki ya kufanya hivyo, ni kuharibu kanuni ya uwepo wake, ambayo ndiyo muhimu.	To suppose justice to do this, is to destroy the principle of its existence, which is the thing itself.	19999	INF.think · CL9.right · CL9.of · INF.do · CL8.thus · COP · INF.ruin · CL9.principle · CL9.of · CL11.existence · CL11.3SG.POSS · CL9.REL · CL9.COP.EMPH · important
ambayo	Kufikiria haki ya kufanya hivyo, ni kuharibu kanuni ya uwepo wake, ambayo ndiyo muhimu.	To suppose justice to do this, is to destroy the principle of its existence, which is the thing itself.	19999	INF.think · CL9.right · CL9.of · INF.do · CL8.thus · COP · INF.ruin · CL9.principle · CL9.of · CL11.existence · CL11.3SG.POSS · CL9.REL · CL9.COP.EMPH · important
kiberiti	"""Una sigara?"" ""Ndio, lakini sina kiberiti."""	"""You got a smoke?"" ""Yeah, but I don't have a lighter."""	19999	2SG.have · CL9.cigarette · yes · but · 1SG.NEG.have · CL7.match
angani	Ni watu 514 ambao wamezuru angani.	Only 514 people have been in space.	19999	COP · CL2.person · 514 · REL.CL2 · CL2.PERF.visit · CL5.sky.LOC
kitambaa	Nilinunua kitambaa cha mita tano kwenye duka.	I bought five metres of fabric in the shop.	19999	1SG.PST.buy · CL7.cloth · CL7.of · CL10.metre · five · at · CL5.shop
mita	Nilinunua kitambaa cha mita tano kwenye duka.	I bought five metres of fabric in the shop.	19999	1SG.PST.buy · CL7.cloth · CL7.of · CL10.metre · five · at · CL5.shop
binafsi	Kujiua ni kitendo cha kulipiza kisasi dhidi yako mwenyewe, na mimi binafsi sina chochote dhidi yangu.	Suicide is an act of revenge against yourself, and I personally have nothing against myself.	19999	INF.REFL.kill · COP · CL7.act · CL7.of · INF.repay · CL7.revenge · against · CL9.2SG.POSS · CL1.self · and · 1SG · personally · 1SG.NEG.have · CL7.anything · against · CL9.1SG.POSS
kulipiza	Kujiua ni kitendo cha kulipiza kisasi dhidi yako mwenyewe, na mimi binafsi sina chochote dhidi yangu.	Suicide is an act of revenge against yourself, and I personally have nothing against myself.	19999	INF.REFL.kill · COP · CL7.act · CL7.of · INF.repay · CL7.revenge · against · CL9.2SG.POSS · CL1.self · and · 1SG · personally · 1SG.NEG.have · CL7.anything · against · CL9.1SG.POSS
kisasi	Kujiua ni kitendo cha kulipiza kisasi dhidi yako mwenyewe, na mimi binafsi sina chochote dhidi yangu.	Suicide is an act of revenge against yourself, and I personally have nothing against myself.	19999	INF.REFL.kill · COP · CL7.act · CL7.of · INF.repay · CL7.revenge · against · CL9.2SG.POSS · CL1.self · and · 1SG · personally · 1SG.NEG.have · CL7.anything · against · CL9.1SG.POSS
dhidi	Kujiua ni kitendo cha kulipiza kisasi dhidi yako mwenyewe, na mimi binafsi sina chochote dhidi yangu.	Suicide is an act of revenge against yourself, and I personally have nothing against myself.	19999	INF.REFL.kill · COP · CL7.act · CL7.of · INF.repay · CL7.revenge · against · CL9.2SG.POSS · CL1.self · and · 1SG · personally · 1SG.NEG.have · CL7.anything · against · CL9.1SG.POSS
majumba	Faida kutoka kwa dawa walizotumia kununua majumba mengi.	The profit from drugs they used for buying lots of real estate.	19999	CL9.profit · from · at · CL10.drug · CL2.PST.REL.CL10.use · INF.buy · CL6.building · CL6.many
faida	Faida kutoka kwa dawa walizotumia kununua majumba mengi.	The profit from drugs they used for buying lots of real estate.	19999	CL9.profit · from · at · CL10.drug · CL2.PST.REL.CL10.use · INF.buy · CL6.building · CL6.many
kununua	Faida kutoka kwa dawa walizotumia kununua majumba mengi.	The profit from drugs they used for buying lots of real estate.	19999	CL9.profit · from · at · CL10.drug · CL2.PST.REL.CL10.use · INF.buy · CL6.building · CL6.many
dawa	Faida kutoka kwa dawa walizotumia kununua majumba mengi.	The profit from drugs they used for buying lots of real estate.	19999	CL9.profit · from · at · CL10.drug · CL2.PST.REL.CL10.use · INF.buy · CL6.building · CL6.many
nyasi	Bado tunapaswa kugeuza nyasi na kukata kuni.	We still have to turn the hay and chop wood.	19999	still · 1PL.PRES.ought · INF.turn · CL10.grass · and · INF.cut · CL10.firewood
kuni	Bado tunapaswa kugeuza nyasi na kukata kuni.	We still have to turn the hay and chop wood.	19999	still · 1PL.PRES.ought · INF.turn · CL10.grass · and · INF.cut · CL10.firewood
kukata	Bado tunapaswa kugeuza nyasi na kukata kuni.	We still have to turn the hay and chop wood.	19999	still · 1PL.PRES.ought · INF.turn · CL10.grass · and · INF.cut · CL10.firewood
awali	Haijafanyika hapo awali.	It hasn't been done before.	19999	NEG.CL9.PERF.do.STAT · CL16.there · CL9.beginning
uaminifu	Njia ya uovu inaweza kuleta mamlaka makubwa, lakini sio uaminifu.	The path to evil may bring great power, but not loyalty.	19999	CL9.way · CL9.of · CL11.evil · CL9.PRES.can · INF.bring · CL6.authority · CL6.big · but · NEG.COP · CL11.loyalty
uovu	Njia ya uovu inaweza kuleta mamlaka makubwa, lakini sio uaminifu.	The path to evil may bring great power, but not loyalty.	19999	CL9.way · CL9.of · CL11.evil · CL9.PRES.can · INF.bring · CL6.authority · CL6.big · but · NEG.COP · CL11.loyalty
makubwa	Njia ya uovu inaweza kuleta mamlaka makubwa, lakini sio uaminifu.	The path to evil may bring great power, but not loyalty.	19999	CL9.way · CL9.of · CL11.evil · CL9.PRES.can · INF.bring · CL6.authority · CL6.big · but · NEG.COP · CL11.loyalty
kuleta	Njia ya uovu inaweza kuleta mamlaka makubwa, lakini sio uaminifu.	The path to evil may bring great power, but not loyalty.	19999	CL9.way · CL9.of · CL11.evil · CL9.PRES.can · INF.bring · CL6.authority · CL6.big · but · NEG.COP · CL11.loyalty
hasara	Ukiamua kufanya biashara usiogope hasara.	In for a penny, in for a pound.	19999	2SG.COND.decide · INF.do · CL9.business · 2SG.NEG.fear.SBJV · CL9.loss
tumaini	Tumaini ltu la kweli ni kwamba kuna maisha katika baada ya kifo.	Our true hope is that there exists life in other worlds.	19999	CL5.hope · CL5.1PL.POSS · CL5.of · CL9.truth · COP · that · CL17.have · CL6.life · in · after · CL9.of · CL7.death
mtindo	Mtindo ni mzunguko mbaya.	Fashion is a vicious cycle.	19999	CL3.style · COP · CL3.cycle · CL3.bad
wazazi	Wazazi wanapaswa kufuatilia shughuli za watoto wao.	Parents should monitor their children's activities.	19999	CL2.parent · CL2.PRES.ought · INF.follow.APPL · CL10.activity · CL10.of · CL2.child · CL2.3PL.POSS
wezi	Anatafutwa kwa wezi mkubwa wa magari.	He's wanted for grand theft auto.	19999	CL1.PRES.seek.PASS · for · CL11.theft · CL11.big · CL11.of · CL6.car
magari	Anatafutwa kwa wezi mkubwa wa magari.	He's wanted for grand theft auto.	19999	CL1.PRES.seek.PASS · for · CL11.theft · CL11.big · CL11.of · CL6.car
kikuu	Anataka kishindo kikuu kwa mume wake.	She wants the most bang for her buck.	19999	CL1.PRES.want · CL7.bang · CL7.great · for · CL1.husband · CL1.3SG.POSS
binti	Rebecca ana binti angalau wawili.	Rebecca has at least two daughters.	19999	PERS · CL1.have · CL2.daughter · at_least · CL2.two
angalau	Rebecca ana binti angalau wawili.	Rebecca has at least two daughters.	19999	PERS · CL1.have · CL2.daughter · at_least · CL2.two
kumbukumbu	Je, hutapoteza kumbukumbu zako?	Will you not lose your mind?	19999	Q · 2SG.NEG.FUT.lose · CL10.memory · CL10.2SG.POSS
bustani	Nawaleta watoto wangu bustani karibu kila siku.	I bring my children to the park almost every day.	19999	1SG.PRES.CL2.OBJ.bring · CL2.child · CL2.1SG.POSS · CL9.garden · almost · every · CL9.day
ufalme	Alipigiwa kura ya Ufalme.	He was voted prom king.	19999	CL1.PST.strike.APPL.PASS · CL9.vote · CL9.of · CL11.kingdom
kura	Alipigiwa kura ya Ufalme.	He was voted prom king.	19999	CL1.PST.strike.APPL.PASS · CL9.vote · CL9.of · CL11.kingdom
mbegu	Mbegu za matendo maovu ni mawazo mabaya.	The seeds of evil deeds are evil thoughts.	19999	CL10.seed · CL10.of · CL6.deed · CL6.evil · COP · CL6.thought · CL6.bad
matendo	Mbegu za matendo maovu ni mawazo mabaya.	The seeds of evil deeds are evil thoughts.	19999	CL10.seed · CL10.of · CL6.deed · CL6.evil · COP · CL6.thought · CL6.bad
mabaya	Mbegu za matendo maovu ni mawazo mabaya.	The seeds of evil deeds are evil thoughts.	19999	CL10.seed · CL10.of · CL6.deed · CL6.evil · COP · CL6.thought · CL6.bad
mawazo	Mbegu za matendo maovu ni mawazo mabaya.	The seeds of evil deeds are evil thoughts.	19999	CL10.seed · CL10.of · CL6.deed · CL6.evil · COP · CL6.thought · CL6.bad
umri	Ana umri wa kutosha kwenda shule.	He's old enough to go to school.	19999	CL1.have · CL11.age · CL11.of · INF.suffice · INF.go · CL9.school
woga	Lazima ukabiliane na woga wako.	You must face your fears.	19999	must · 2SG.face.RECIP.SBJV · with · CL11.fear · CL11.2SG.POSS
nzi	Wakati wa somo lote, alihesabu nzi.	During the entire lesson, he counted flies.	19999	CL11.time · CL11.of · CL5.lesson · CL5.all · CL1.PST.count · CL10.fly
lote	Wakati wa somo lote, alihesabu nzi.	During the entire lesson, he counted flies.	19999	CL11.time · CL11.of · CL5.lesson · CL5.all · CL1.PST.count · CL10.fly
hesabu	Wakati wa somo lote, alihesabu nzi.	During the entire lesson, he counted flies.	19999	CL11.time · CL11.of · CL5.lesson · CL5.all · CL1.PST.count · CL10.fly
mlikuwa	Nilifikiri mlikuwa mshaondoka.	I thought you guys had already left.	19999	1SG.PST.think · 2PL.PST.be · 2PL.PERF.leave
kubadili	Katika duka hili wanapenda kuweka na kubadili.	In this store they like to bait and switch.	19999	in · CL5.shop · CL5.this · CL2.PRES.like · INF.put · and · INF.change
kuweka	Katika duka hili wanapenda kuweka na kubadili.	In this store they like to bait and switch.	19999	in · CL5.shop · CL5.this · CL2.PRES.like · INF.put · and · INF.change
moyoni	Alikuwa na mbadiliko moyoni.	He had a change of heart.	19999	CL1.PST.be · with · CL3.change · CL3.heart.LOC
tuwe	Nataka tuwe pamoja.	I want us to be together.	19999	1SG.PRES.want · 1PL.be.SBJV · together
uchi	Tunajilaza uchi kwa mchanga wenye joto.	We're resting naked in the warm sand.	19999	1PL.PRES.REFL.lay_down · CL11.nakedness · in · CL3.sand · CL3.having · CL5.heat
rasmi	Nataka kuweka malalamiko rasmi.	I want to lodge a formal complaint.	19999	1SG.PRES.want · INF.put · CL6.complaint · official
malalamiko	Nataka kuweka malalamiko rasmi.	I want to lodge a formal complaint.	19999	1SG.PRES.want · INF.put · CL6.complaint · official
mazingira	Tuhifadhi mazingira!	Let's save the environment!	19999	1PL.preserve.SBJV · CL6.environment
binti	Zawadi kubwa ni busu kutoka kwa binti mfalme.	The grand prize is a kiss from the princess.	19999	CL9.gift · CL9.big · COP · CL5.kiss · from · at · CL1.daughter · CL1.king
ingekuwa	Wizara ya Mazingira ingekuwa na jukumu muhimu zaidi kwa njia hiyo.	The Ministry of Environment would play a more important role that way.	19999	CL9.ministry · CL9.of · CL6.environment · CL9.COND.be · with · CL5.responsibility · important · more · by · CL9.way · CL9.that
pigo	Ni lazima tuzuie pigo hili ni hatari.	We must stop this dangerous plague.	19999	COP · must · 1PL.prevent.SBJV · CL5.blow · CL5.this · COP · CL9.danger
mengine	Ni chungu kwangu kuona jina la msaliti kati ya majina mengine katika sentensi moja.	It is painful for me to see the name of the traitor among other names in the same sentence.	19999	COP · bitter · CL17.1SG.POSS · INF.see · CL5.name · CL5.of · CL1.traitor · middle · CL9.of · CL6.name · CL6.other · in · CL9.sentence · CL9.one
msaliti	Ni chungu kwangu kuona jina la msaliti kati ya majina mengine katika sentensi moja.	It is painful for me to see the name of the traitor among other names in the same sentence.	19999	COP · bitter · CL17.1SG.POSS · INF.see · CL5.name · CL5.of · CL1.traitor · middle · CL9.of · CL6.name · CL6.other · in · CL9.sentence · CL9.one
